imagepath,polygon_1,polygon_2,polygon_3,polygon_4,polygon_5,polygon_6,polygon_7,polygon_8,labelname
HS_barcode_breit_nr_links\Images\PXL_20230412_125337634.jpg,324.981344903756,748.057441591312,766.392267016558,337.815722701429,509.425945472881,481.912931199161,696.514442534174,723.568906569998,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125338801.jpg,498.629356284792,701.91348754736,832.996703223567,629.712571961,641.62848928511,382.121639970042,483.820270107028,748.938078326206,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125340035.jpg,364.630126315809,716.125336549274,693.569494181351,337.375150121235,476.510283749078,520.214735332373,702.081646759634,650.858149742653,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125340645.jpg,318.292688334593,506.374320987654,514.733504661124,320.800443436634,378.276052960235,379.946951945499,763.418269063442,771.772763989759,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125341336.jpg,552.349831191736,808.976769967246,653.495953640715,403.556361803981,193.641715088633,491.897183958145,617.214607852898,311.440093549701,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125353598.jpg,166.104173072777,809.096825043385,786.5236787508,135.322609946524,478.426071075639,526.314500655162,851.271701373355,796.542067568186,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125354364.jpg,281.559811888224,749.050243818241,733.373917957115,245.728209919936,367.152621353954,413.083835029168,650.581817935151,601.849920499253,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125355216.jpg,313.980449648608,669.217692262754,643.548936667409,265.851532907337,447.521663357012,524.558103323426,698.80719372365,616.268150902492,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125406129.jpg,363.00627455636,609.366078878326,608.107784457092,354.938946904868,429.467927259935,431.545428236931,554.854493453655,549.821470383584,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125407480.jpg,546.295980167049,750.982070955566,837.202581801414,632.212310079542,323.206571476891,281.124379696069,691.425749559083,731.604257430404,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125408248.jpg,307.409529891139,599.308380465852,626.510423888585,333.565340874536,107.437189804231,88.6098149319122,663.890713808317,684.810019222004,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125429907.jpg,250.207160165972,686.90480915449,704.820610138634,258.60519187729,476.939424772758,446.692040157373,661.224416225749,698.193441866775,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125430484.jpg,299.770959944043,682.510440696057,687.094147052368,289.228435324526,559.407921403471,572.705878302436,769.42393035953,760.252925601624,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125431973.jpg,502.835234862638,681.585074421103,576.438109974947,393.482391838636,283.22848928511,322.505201613877,697.036708463192,646.538078326206,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125433089.jpg,277.536812307416,561.183886906214,729.014136723293,437.880029897747,741.248737192798,409.569107955073,548.155574120486,889.48890745382,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125434304.jpg,260.99721663648,661.256661294846,762.89872692613,364.742221556687,359.677804353603,163.294242709768,368.795612572781,559.568215312507,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125435087.jpg,261.267826551026,580.293788950309,542.249026192924,223.681434429271,240.554592000114,317.113197445146,475.273190729793,399.631454811049,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125435922.jpg,209.896607951647,751.289718941259,758.008144310313,218.854508443719,312.040661210199,277.322864976561,547.225732470324,578.023777516293,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125436470.jpg,271.482173834643,705.940347700144,710.41929794618,271.482173834643,332.199381603924,329.959523782399,547.225732470324,552.825377024136,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125437787.jpg,347.654320987654,650.982052080091,660.201739955242,349.805581491856,368.107350474535,383.474938220984,533.462594626335,526.393504262968,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125517204.jpg,11.4608592769513,341.176936303373,362.730003925406,18.7980737865796,586.920935677191,547.944165456088,726.32020799737,762.545676791101,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125517713.jpg,274.560574984329,590.377942934195,583.502383399727,256.684120194714,549.319816169774,568.578926161378,730.905710376323,708.436748719452,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125518198.jpg,396.304984531761,527.730513465486,516.826211938234,381.957219364323,308.74592893128,310.467902025451,571.633821307962,569.911848213791,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125518903.jpg,352.124585823148,506.34013367751,447.457833587663,288.33542739248,536.423009833056,562.373694764562,875.184653668672,845.025749559083,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125519478.jpg,139.426818363358,614.146925243786,605.254473673979,118.221741543051,447.640652060231,476.373709807945,711.711135170173,685.714559112718,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125520184.jpg,352.103278263293,740.652212106923,745.691031133714,334.747346059903,359.31070682404,394.039185456519,580.564723918057,550.317339302673,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125520885.jpg,339.369444573746,609.633374192514,567.592318474039,295.451556010696,498.057181011157,586.282473740472,727.067515329803,632.835394159344,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125524117.jpg,295.451556010696,616.389972432983,602.126042814215,275.557127858203,391.435976180837,421.09469160899,582.903632742328,552.494063759032,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125524662.jpg,274.27405188222,413.204217620333,555.5789329222,421.81559152972,646.826646420069,361.553103819172,427.562072429038,713.983597092715,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130853586.jpg,140.126425805913,349.792998549409,415.578290180854,218.607124594304,523.385463952168,363.301285072048,451.424547003653,601.503464703765,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130854838.jpg,387.655882066397,804.469052490305,775.804336147737,368.859346759794,379.232633450776,424.816846392493,614.672743593043,564.389127255274,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130857645.jpg,225.80339962294,707.070321717448,540.719363863042,60.4986742078697,96.977537097387,428.548527904333,667.02860962037,338.595514625477,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130901104.jpg,321.943897184847,573.57091489367,541.0476949177,320.232148765059,369.670565612595,352.546819793197,755.811033840019,793.483274642695,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130902695.jpg,257.72450199573,557.938147219902,538.775574120486,277.995272093666,300.914028860828,286.86914108028,774.609789459332,815.540550460661,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130904614.jpg,411.197734942761,726.754373188803,528.440122275283,179.207479157134,190.87643449059,638.506267062888,814.316312724988,357.958321857409,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130911283.jpg,175.505491698595,1024,945.532567049808,161.904469987229,205.757925248562,310.354452316999,754.889692357857,589.627179589726,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130912140.jpg,80.8126106440624,768.40286882322,717.026261736359,62.8307981636611,190.727421799886,278.058525478815,657.349495378481,533.202338187845,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130913992.jpg,95.5882993598797,669.803438802111,753.436904937569,187.381128045139,497.151758527693,337.964912488829,636.950463061823,773.687882095207,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130919188.jpg,140.748788680916,970.980201023759,857.006367339414,125.064316155547,329.181827189318,518.501541183189,857.394288884926,669.120540161739,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130920089.jpg,208.968501478845,856.009404158676,774.70135421875,170.454162033617,288.092082056994,446.354404529843,754.324329341873,583.229926668523,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130923717.jpg,464.344395791522,948.750015204038,793.907614182327,374.368406008636,155.551592255712,453.651694400758,744.430039651014,419.134840468174,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130924637.jpg,470.543039591315,1024,905.775734355044,414.046487867177,137.770182654078,351.147097873689,631.465790417101,405.537291949277,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130925983.jpg,302.183645033372,865.763860810309,854.285648676359,333.748728401734,289.804224895406,299.562072429038,563.5979468685,531.454449110652,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130947387.jpg,292.733378768054,689.340273737365,677.592439170739,302.601559804021,420.587383336045,466.641536617366,652.267970761469,597.284951027646,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130948139.jpg,280.32510149804,981.615788233693,893.419279401249,236.654985474208,142.661839784647,285.525666016894,637.124663510628,482.284229091246,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_130949376.jpg,115.678212600404,770.42198316928,705.37554321734,69.46100526613,379.088625813263,503.235783003899,833.72407731828,696.734110763096,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131042052.jpg,380.524852251007,866.490953945922,744.999428522194,240.656457435454,301.22948647986,520.621614033423,770.626596594459,513.478614531679,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131043710.jpg,343.953204468903,870.65995129589,918.542382825616,378.838976011989,631.966003336527,558.108753148698,833.02185107006,900.724330408903,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131043914.jpg,519.794715076324,785.53775466764,844.12677127045,587.799823633157,138.816147924762,96.977537097387,625.189998792995,655.522991642842,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131050434.jpg,304.479287460162,911.102798739411,915.120172986293,305.627108673557,137.12261054563,130.234718168948,434.44996480572,439.615884088231,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131237694.jpg,282.885425791607,701.972289381782,711.731846479087,312.738188677482,400.584493953702,454.539650904374,688.727991711549,604.3513100972,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131244500.jpg,278.16860670194,562.380851599899,683.589014865205,436.993096497858,528.656961633939,303.085598623384,484.37813852446,750.886526673967,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131258883.jpg,402.618001205433,1021.86754583203,945.53743514126,394.009342104971,181.893910994061,245.032924446975,495.867005164464,434.44996480572,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131300491.jpg,184.196516915965,789.117345174186,902.617954187585,378.768989510362,475.061187214612,5.6843418860808e-14,278.054185692542,677.055707762557,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131303792.jpg,100.117994457042,866.655137314185,750.46248425296,110.984933232552,256.300427036009,455.972855774982,664.835228932904,495.238981928672,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131421021.jpg,177.858402620307,829.87472915092,750.46248425296,171.171055681532,162.73008386126,350.70621970339,669.012476396062,459.314653745509,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131423530.jpg,202.121507799693,830.333177861857,894.523743603904,321.088022974953,336.279261264768,151.34280641527,446.727421799885,588.854512100889,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131424425.jpg,230.365356726194,753.304498971401,788.395341577053,286.853054579195,317.44314086343,236.96153551226,502.379595712929,558.887956916942,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131847276.jpg,390.18166792643,709.50248425296,563.216769967246,253.926974048879,331.490881372861,574.606683728682,752.557425659231,489.39083548025,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131848396.jpg,587.061315941543,761.677637500618,437.390183176622,307.675201447024,283.145536469281,855.463344688459,948.979326423618,357.958321857408,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_131849820.jpg,482.291523006099,781.633788535941,801.589939571263,454.85181533253,358.621948437144,371.082211575025,1024,1014.03178948969,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_132025321.jpg,346.488697766254,695.301446770238,913.56439497741,560.671964698525,592.051609050861,138.981354940249,321.638056484843,735.932027585989,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_132025832.jpg,302.632124061075,810.552442786175,964.560410913665,454.600251551115,437.966905513243,127.756641437508,392.047623002032,668.583746569546,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_132026341.jpg,139.444873065059,662.663996571035,723.859215694541,204.719773463465,373.679909997548,254.2897754684,526.744185034917,628.78703505983,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_132124995.jpg,296.512602148724,923.763598164661,883.986705734382,344.448857128804,172.65549544847,448.171190515734,738.993313086736,440.007762513741,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_132127925.jpg,323.138940737091,982.472065018474,1016.72313640972,399.10517715897,385.615891580804,284.670194003527,592.640118815557,655.766303715254,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_132152797.jpg,234.530834304846,678.638511273938,638.821960924985,235.55177149328,100.205071930782,235.922062463916,526.744185034917,348.16919749132,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_132153600.jpg,355.909014865205,902.599627110103,873.34248425296,368.447790375409,320.630037968649,420.883977084451,716.633097476068,572.935784743418,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_132154087.jpg,325.550382511775,1006.26816391471,942.79018675321,345.596059510143,0,76.8613533221152,442.788231094794,321.648054663199,HS_barcode_breit_nr_links
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124703819.jpg,192.377501982648,742.176159700768,781.883840535966,207.649686919262,417.538202952073,345.758933749985,626.767136583691,689.383094823811,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124706865.jpg,178.632535539694,818.537084383841,807.08294568138,186.268628008002,326.668702579217,332.777576553863,642.802930767136,641.275712273475,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124711915.MP.jpg,235.903229051999,676.505764473326,686.432684682126,239.721275286152,474.045287217547,454.955056046778,677.165346874519,694.728359551626,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124720503.jpg,285.123491922961,562.541818616188,652.294806663997,359.917648629468,441.356539185398,410.133405537209,973.507338754542,1018.30574790194,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124721340.jpg,249.419738630121,862.141050105531,923.692962673837,280.195694914274,330.834128429757,226.382398010813,531.344146644693,631.13285338422,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124724001.jpg,318.766466171461,590.054196898931,710.132372794696,417.719777789268,262.442612942613,215.76455026455,780.346832180166,838.138719305386,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124733816.jpg,529.892789081827,967.440887515832,940.714563876757,503.166465442752,299.178769693311,341.940887515831,557.278695122096,503.826047843945,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124734361.jpg,287.828657836488,850.608672750731,844.499798776085,262.629552691074,425.620682495,450.037970125402,734.65197906728,704.130369529277,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124734912.jpg,120.915004748338,720.436372269706,731.0639668973,99.6598154931488,299.986433319767,284.982770316104,585.681183014516,598.184235517569,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124738483.jpg,87.5047940759124,319.878301133459,339.891330449419,90.4105593137472,339.128001628002,331.348324514991,817.022452855786,831.477266880883,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124739232.jpg,354.256987101084,921.571298850045,963.560022581465,372.918642092826,324.305895278573,263.68658744615,546.265822418828,610.615549194784,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124740166.jpg,173.287270811879,560.437158955056,659.70636104305,259.575115703751,485.499425920008,294.597114212327,477.8633334517,677.165346874519,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124743931.jpg,302.337233526271,711.631789827539,825.409567605317,401.606435614265,494.294303955506,284.458238381736,475.218297994254,694.210846429426,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_124744898.jpg,308.078205759701,735.204126596374,744.58463730289,293.694756009711,413.391296290909,422.774314006242,629.200703743567,618.566616999523,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125050903.jpg,277.828313661647,680.426604259938,631.03954687288,222.814882648216,405.259347604287,507.221473444239,705.515914494941,599.800581568857,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125051639.jpg,288.455908289242,787.327703161036,755.444919278253,239.694003527337,377.735828972644,460.306384867574,707.392518038008,622.945358600011,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125102681.jpg,97.9736887066462,495.466940030754,401.225582322456,0,449.274929886952,621.806806025385,836.305895278573,653.515367045422,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125103384.jpg,187.795846501663,558.146331214564,450.477427411432,70.2000224897317,380.121349857368,584.005018761171,764.980410260052,559.569522862588,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125104415.jpg,188.559455748494,520.729478119858,416.115011304049,74.0180687238852,347.027537934642,533.20935611646,701.841248813926,500.398625863107,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125105281.jpg,370.298456494206,778.829403548643,774.247748067658,358.844317791745,321.847210065789,336.344974596341,533.97239635491,514.896390393658,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125106100.jpg,383.488158580418,730.994983932619,750.443083142315,398.330129029923,468.961749559083,423.905749559083,599.521749559083,643.041749559083,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125106981.jpg,326.850011401023,590.001328568171,597.892437166404,327.879286435575,505.877224089914,498.327626234686,627.700280390182,635.593041784284,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125113830.jpg,186.95840763152,538.139909575453,533.949199528389,175.643490504448,376.26502942815,382.968793748936,558.942607169558,552.238842848772,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125114462.jpg,332.911971781305,563.198194003528,578.671971781305,342.014194003527,329.448416225749,315.795082892416,780.008416225749,787.290194003527,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_125115884.jpg,205.35885917877,726.903974764154,751.339470662737,203.831640685108,431.283169395026,390.048270066167,653.493460222767,694.728359551626,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131759834.jpg,305.605305114638,636.015971781305,662.41241622575,372.514231798049,484.186194003527,195.645749559082,352.203971781305,625.220478846303,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131801610.jpg,239.48780890187,929.969043596329,820.798361894637,202.164498918386,50.1201029288458,187.212999103709,475.387862491687,362.542689449793,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131803133.jpg,244.302930767137,981.185853958784,945.296219357741,274.847300640366,222.054235763408,197.618739864825,525.207106755205,546.588165666466,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131809716.jpg,508.890244673089,861.341927626401,658.987964542796,357.680689841385,315.113111264099,788.851250136019,923.410674557386,480.810253733385,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131811711.jpg,469.976021003165,898.032481372329,681.029243008864,308.75995151348,361.385510208205,851.505168327863,1024,552.543290699319,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131812757.jpg,532.772387303118,900.390608561252,696.090638447972,382.974194003527,332.906093005767,815.540722748521,966.603971781305,512.403082892416,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131821596.jpg,300.81001503261,682.614638447972,671.924108992341,328.299947918516,379.075227949545,584.333052092615,737.70414002108,534.73543659336,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131824574.jpg,303.179895900546,672.319408095668,652.838432485912,286.1964812664,199.300997234742,251.242347638644,439.030306791212,397.577113680406,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131826806.jpg,447.53892029079,793.201359315181,765.228676388351,416.069651998107,223.773364251965,290.19836044157,468.497034424195,411.061887342957,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131831533.jpg,111.434921818591,521.493087366689,565.782423682871,184.74140951434,410.665719730596,269.398009066913,467.17280399607,626.767136583691,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131832319.jpg,422.167117637259,814.644859222492,608.955391252894,232.04333913563,276.890584723918,690.324854158187,839.250101750102,454.711775878443,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131833190.jpg,218.701319591656,752.382101350614,668.994479200777,164.221406453763,316.900352733686,482.496336996337,727.000474833808,566.961402794736,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131906345.jpg,305.269072698736,1008.11650728929,934.352321084737,295.526633011343,188.491692571294,246.847187822312,545.571746845378,494.163334362339,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131910110.jpg,260.050139746912,876.720809741369,943.975801740256,370.59849707178,476.165433266328,269.609509292119,553.231311294344,732.061122195345,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131927566.jpg,211.85241622575,650.579527336861,541.352860670194,138.12441622575,315.795082892416,572.477749559083,809.135527336861,536.068860670194,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131928285.jpg,292.082427083513,905.815326106314,774.61880059057,203.135630123687,355.798738298738,618.084995251662,913.712725546059,631.421584588251,HS_barcode_breit_nr_mittig
HS_barcode_breit_nr_mittig\Images\PXL_20230412_131929138.jpg,190.905445541711,775.730635552568,657.876129580798,110.853328277867,334.682471849139,572.518315018315,847.029778863112,605.859788359788,HS_barcode_breit_nr_mittig
HS_barcode_klein\Images\PXL_20230412_122835569.jpg,386.09892029079,756.237456876156,744.249164193229,404.081359315181,350.130687830688,447.520719838004,593.855485879766,492.969401441418,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_122838163.jpg,322.612960926756,1009.22042096228,917.36962167276,331.707099470273,352.73868753454,566.534012094482,782.14887133153,577.451220157117,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_122846908.jpg,236.103478816725,720.528515206827,713.075822339287,268.150058147147,431.130368580723,554.777577164102,758.869957596908,622.560083074267,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_122850633.jpg,80.3421978851382,886.723566152969,873.308718991397,178.717743736667,438.578995603818,422.192016153009,699.280941412147,695.5566279006,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_122852921.jpg,222.775082892416,958.234638447972,908.17241622575,230.056860670194,289.398638447971,278.475971781305,607.976416225749,652.577305114638,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_122909447.jpg,236.42841622575,859.930638447972,841.726194003527,288.311082892416,352.203971781305,435.034194003527,696.267971781305,590.682194003527,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_122926745.jpg,314.356753925895,961.25049482837,884.487758292707,336.714832528515,402.080723190652,642.671376036624,778.236387856955,562.226204187197,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_122930437.jpg,280.074366735211,882.251950432445,820.394599631863,263.678442426623,232.996889766393,312.697198913511,581.592634447244,499.657737193198,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_122938994.jpg,328.299947918516,749.812252169075,743.70337819443,348.917397582946,354.158635465123,247.253340908822,485.499425920007,647.384586248121,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123019164.jpg,527.327195811343,1000.0959345125,800.73562301201,373.534955510967,262.775249002909,680.804170026268,824.323636099684,452.995493719261,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123023038.jpg,326.983028228126,1000.08853709834,929.162130171934,296.38732327948,423.877923472126,537.964879993865,855.182271298213,725.790966950387,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123025713.jpg,433.550347534068,851.932717992674,808.020865699643,422.57238446081,394.509782922205,471.378415629979,638.537188343712,559.228281581722,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123030694.jpg,336.191042400732,660.494730036306,556.095597715265,305.093428517868,187.979989146656,271.333672500339,735.891534391534,661.428910595577,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123033984.jpg,384.002296541512,733.071475728339,488.30583613917,204.600208433542,261.095314776474,379.356184341691,871.877923472126,792.573575646039,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123036759.jpg,225.491567658064,588.460757247448,775.077307164869,408.375786577136,556.524474513546,180.684765952525,369.070922600977,728.123745916096,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123053752.jpg,348.575882185078,666.368985633353,530.559967065714,261.658110301788,232.29729649752,775.308316466035,826.894363363043,354.474775990436,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123055757.jpg,327.928686223558,956.287222274402,871.907647433288,297.408414472517,319.102942541539,374.794170611714,624.506451313469,597.559082892416,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123058422.jpg,211.408773431762,811.684635500728,958.358375553778,363.514874227518,542.469581319308,237.253485939278,535.687001421974,842.25961278147,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123103928.jpg,354.316009765874,890.162322201447,818.511430376251,334.867910556178,522.721749559083,599.521749559083,766.945749559083,697.825749559083,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123106235.jpg,406.571807131048,850.860501332133,648.082584491637,207.211495630561,228.603947556858,636.381478146402,835.714069915034,450.717406956191,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123109217.jpg,371.256551950962,1016.04475943254,895.289370752241,278.981207770736,290.11229015975,450.717406956191,738.895382484556,627.269131094122,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123117905.jpg,315.733950106627,791.622008771988,679.980234331715,240.248347250642,275.914082219559,520.199053229828,741.173469247626,496.279142217592,HS_barcode_klein
